customer_id,name,email,region,segment,signup_date
C02258,Ian Schaefer,elizabethjackson@example.com,Northeast,Regular,2022-10-25
C02259,Christopher Burton,charlesdixon@example.org,Southwest,New,2024-03-27
C02260,Ian Pierce,uturner@example.org,Southeast,Regular,2022-08-04
C02261,Darren Coleman,smithbenjamin@example.org,West,VIP,2023-03-31
C02262,Tina Harper,ahampton@example.org,Northeast,Regular,2023-04-06
C02263,Adam Rice,justin00@example.net,Northeast,Regular,2022-01-12
C02264,James Phillips,xking@example.com,Southwest,New,2023-06-19
C02265,Vincent Taylor,joshuahale@example.net,Southeast,Regular,2023-08-30
C02266,Douglas Kline,serranobrian@example.net,West,Regular,2024-10-13
C02267,Ricardo West,owilliams@example.com,Southeast,Regular,2024-06-09
C02268,David Phelps,lambertkathy@example.net,Southeast,Regular,2024-07-04
C02269,Christopher Morgan,mary91@example.net,Southwest,Regular,2022-01-19
C02270,Justin Ortiz,james48@example.net,Midwest,Regular,2024-02-02
C02271,Robert Hicks,tgonzalez@example.org,Northeast,At-Risk,2024-05-23
C02272,Angela Martin,mark34@example.net,Northeast,Regular,2023-02-14
C02273,Dawn Brown,dennis16@example.org,West,VIP,2024-10-19
C02274,Elizabeth Maxwell,jamesmartin@example.com,West,Regular,2023-09-13
C02275,Perry Martinez,herrerabethany@example.net,Northeast,VIP,2022-03-31
C02276,Brittney Maxwell,michaeledwards@example.org,Southeast,Regular,2022-01-29
C02277,Paul Costa,nicholasvega@example.net,Northeast,Regular,2024-08-31
C02278,Philip Zhang,lpark@example.net,Northeast,Regular,2022-10-22
C02279,Kyle Allison,ryanlee@example.com,Southwest,Regular,2024-10-13
C02280,Zachary Murillo,miguel71@example.com,Southwest,Regular,2023-12-26
C02281,Patricia Vargas,thomas06@example.net,West,Regular,2023-08-14
C02282,Susan Walker,keithblack@example.org,Midwest,Regular,2024-08-29
C02283,Michael Hoffman,kwhite@example.net,Southeast,Regular,2022-12-13
C02284,Curtis Rosales,haleregina@example.org,Northeast,At-Risk,2023-10-29
C02285,Ryan Pollard,mharper@example.org,Northeast,Regular,2022-04-08
C02286,Christina Silva,mkrause@example.net,Northeast,Regular,2022-10-18
C02287,James Atkinson,tina10@example.com,Northeast,Regular,2023-05-18
C02288,Christopher Scott,louis75@example.com,West,Regular,2022-04-25
C02289,Jesse Morrison,rodney61@example.com,Southeast,Regular,2022-11-10
C02290,Ryan Garcia,stephanieriley@example.com,West,Regular,2024-07-20
C02291,Peter Rose,vmora@example.com,Midwest,Regular,2023-07-07
C02292,John Warner,kevin08@example.net,Northeast,At-Risk,2023-07-09
C02293,Joshua Rodriguez,vklein@example.org,Southwest,New,2023-04-06
C02294,Cheryl Williamson,sclay@example.net,Southwest,Regular,2022-03-06
C02295,Mark Hart,mcmahonsarah@example.net,Southwest,VIP,2024-12-13
C02296,Sandra Burke,xforbes@example.com,Southwest,Regular,2024-01-30
C02297,Eddie Carroll,robert35@example.com,Southwest,Regular,2023-04-27
C02298,Franklin Miller,victoria12@example.org,Southeast,At-Risk,2024-03-26
C02299,Brian Perry,zavalarebecca@example.net,West,Regular,2022-05-08
C02300,Christian Cobb,mharris@example.net,West,At-Risk,2023-08-15
C02301,Henry Bryant,christina23@example.net,Southwest,At-Risk,2024-01-16
C02302,Angela Williams,campbelldebbie@example.net,Northeast,Regular,2023-07-27
C02303,Christina Ortiz,charles88@example.net,Southwest,Regular,2024-08-24
C02304,Matthew Garner,oroberts@example.net,Southeast,Regular,2024-06-09
C02305,Rachel Brown,ujohnson@example.net,Southwest,Regular,2023-12-19
C02306,Heidi Li,kfox@example.net,Midwest,At-Risk,2024-12-18
C02307,Colton Boone,kathrynhudson@example.net,Southwest,Regular,2024-09-06
C02308,Richard Moore,amanda44@example.net,West,Regular,2024-04-11
C02309,Pedro Farmer,paul21@example.com,Southwest,New,2023-03-16
C02310,Caleb Davis,christopherschroeder@example.com,Southwest,Regular,2022-03-02
C02311,Ryan Hardy,pmurray@example.org,West,At-Risk,2022-08-22
C02312,Kathryn Woods,nicholsalexis@example.org,West,Regular,2022-01-11
C02313,Susan Gonzalez,tkim@example.com,Southwest,New,2023-07-14
C02314,Michael Parker,gswanson@example.com,Midwest,Regular,2024-07-22
C02315,Matthew Combs,robert70@example.com,Midwest,VIP,2022-12-22
C02316,Steven Jones,whitneycameron@example.org,Midwest,Regular,2022-05-20
C02317,Bobby Green,iporter@example.org,Midwest,Regular,2024-10-07
C02318,Wendy Mahoney,tammy27@example.net,Southwest,At-Risk,2022-10-29
C02319,Rebecca Hess,kristine79@example.org,Midwest,New,2022-02-28
C02320,Matthew Morrison,vwong@example.org,Southwest,Regular,2024-11-14
C02321,Mrs. Linda Torres,xpatterson@example.com,Northeast,Regular,2024-08-12
C02322,Rodney Wagner,cherylellis@example.org,Southeast,Regular,2022-06-22
C02323,Sean Snow,shawnhoward@example.org,West,Regular,2022-07-09
C02324,David Baker,jalexander@example.org,Northeast,Regular,2022-04-21
C02325,James Moran,alvaradothomas@example.com,Midwest,New,2022-04-23
C02326,Jesse Smith,lopezcourtney@example.com,Midwest,Regular,2022-08-07
C02327,Shane Moore,yroberts@example.com,Southeast,Regular,2024-04-02
C02328,Holly Rodriguez,beverly72@example.net,West,Regular,2022-09-06
C02329,Robert James,sharptodd@example.org,Northeast,Regular,2023-06-04
C02330,Thomas Nguyen,tyler81@example.org,Southwest,Regular,2023-08-21
C02331,Courtney Shah,charles12@example.net,Northeast,Regular,2022-10-15
C02332,Julie Ramirez,maysbrenda@example.org,West,Regular,2022-06-06
C02333,Michelle Ryan,jessicahayes@example.net,Southwest,Regular,2024-10-21
C02334,Mary Small,lholland@example.org,Northeast,Regular,2022-07-21
C02335,Dominique Chambers,btate@example.net,Midwest,Regular,2023-03-13
C02336,Teresa Thomas,gjenkins@example.net,West,Regular,2023-01-18
C02337,Heather James,xbradley@example.net,Southwest,Regular,2024-10-11
C02338,Amy Jones,fdalton@example.net,West,Regular,2022-09-29
C02339,Kimberly Lewis,efarmer@example.org,Midwest,Regular,2022-09-23
C02340,Timothy Brown,atran@example.net,Southwest,New,2023-09-29
C02341,Becky Dougherty,triley@example.net,Southwest,VIP,2024-04-12
C02342,John Paul,renee21@example.org,West,Regular,2022-08-31
C02343,David Robertson,xsmith@example.net,Southwest,New,2024-02-04
C02344,Todd Rojas,janderson@example.net,Midwest,Regular,2024-01-24
C02345,Nicholas Brown,renee68@example.com,West,Regular,2022-02-28
C02346,Ashley Green,crawfordwesley@example.com,Southeast,Regular,2024-01-10
C02347,Troy Medina,garrettsolis@example.org,Southeast,Regular,2022-11-07
C02348,Andrew Norris,michelle48@example.com,Southwest,Regular,2022-11-30
C02349,Joy Herring,paula14@example.net,West,Regular,2024-02-06
C02350,Tanya Martinez,beverly56@example.net,Midwest,Regular,2022-05-28
C02351,Lindsay Tanner,george80@example.net,Midwest,Regular,2022-05-24
C02352,Michael Williams Jr.,daniel81@example.org,Midwest,At-Risk,2023-12-06
C02353,Joe Berg,barajasaustin@example.net,Southeast,Regular,2022-12-25
C02354,Steven Robertson,williamsrandy@example.org,West,Regular,2024-08-03
C02355,Kelly Clark,clong@example.net,Southeast,Regular,2024-02-12
C02356,Jeffrey Porter,cheyenne67@example.net,Midwest,New,2022-03-13
C02357,Jack Wilson,davidlevy@example.org,Midwest,Regular,2023-10-17
C02358,Thomas Holt,marydavis@example.org,Midwest,At-Risk,2024-06-23
C02359,Mason Carter,foxzoe@example.org,West,Regular,2022-01-11
C02360,John Martin,craiglisa@example.org,Southeast,New,2024-11-19
C02361,Erica Wright,tbrown@example.org,West,Regular,2024-06-17
C02362,Heather Rice,ycooper@example.net,Southwest,Regular,2024-08-19
C02363,Ashley Graves,donaldchambers@example.net,Southwest,Regular,2024-10-04
C02364,Elaine Wilson,beverly74@example.com,Northeast,At-Risk,2023-08-30
C02365,Frank Chandler,james51@example.net,Southwest,Regular,2024-12-30
C02366,Joseph Conley,shannon67@example.com,Northeast,At-Risk,2022-10-08
C02367,Jessica Wood,tiffany46@example.net,West,Regular,2024-10-21
C02368,James Jacobs,ttorres@example.net,Northeast,Regular,2022-05-16
C02369,Walter Allen,fowlerlisa@example.com,Southeast,Regular,2022-10-29
C02370,Joseph Spencer,dominique63@example.net,Northeast,Regular,2024-08-05
C02371,Joseph Sutton,jillianelliott@example.org,Southeast,Regular,2023-08-12
C02372,Michael Carpenter,amanda42@example.net,Northeast,Regular,2023-09-15
C02373,Katherine Sparks,jacksontammy@example.com,Southwest,Regular,2022-11-02
C02374,John Le,iwilson@example.net,West,Regular,2024-01-01
C02375,Gabriela Hale,jwashington@example.org,Midwest,Regular,2022-12-28
C02376,Mark James,james48@example.org,Northeast,Regular,2024-03-29
C02377,Krista Dean,rosaleskelly@example.net,West,Regular,2023-12-16
C02378,Jennifer Phillips,stewartrandall@example.net,Northeast,Regular,2024-05-07
C02379,Haley Cruz,mariaknight@example.org,Southeast,Regular,2023-04-19
C02380,David Allen,steven03@example.net,Southwest,Regular,2022-09-11
C02381,Catherine Jensen,hannaanthony@example.org,West,Regular,2024-12-23
C02382,William Perez,leevaldez@example.com,Northeast,At-Risk,2023-12-01
C02383,Jordan Smith,jakeburgess@example.net,Northeast,At-Risk,2022-04-17
C02384,Timothy Shields,gardnerpamela@example.org,Northeast,Regular,2022-05-01
C02385,Hannah Winters,alexanderphillips@example.org,Northeast,Regular,2022-05-06
C02386,Michael Christensen,shaunchapman@example.net,Southwest,Regular,2024-12-17
C02387,Aaron Wagner,scott42@example.com,Midwest,Regular,2023-05-31
C02388,Amanda Cole,cindyclayton@example.org,Northeast,Regular,2022-11-28
C02389,Jeffrey Perkins,stephenmills@example.net,West,Regular,2022-06-02
C02390,Brendan Kim,comptonmatthew@example.org,Northeast,Regular,2024-10-15
C02391,Thomas Barnett,jacquelinecarpenter@example.net,Southeast,Regular,2024-06-21
C02392,Gregory Reynolds,michelle02@example.com,Southeast,New,2024-05-01
C02393,Vickie Davidson,bluna@example.net,Midwest,Regular,2023-08-07
C02394,Melinda Medina,soliver@example.com,Midwest,Regular,2023-02-28
C02395,Sean Garcia,qcooke@example.org,West,Regular,2023-01-03
C02396,Robin Hill,tjohnson@example.net,Midwest,Regular,2023-07-07
C02397,Pamela Harrison,nwilliams@example.org,Northeast,Regular,2024-05-04
C02398,Joshua Hoffman,hannahbeasley@example.org,West,New,2023-07-18
C02399,Kathryn Nichols,bellgabrielle@example.com,Midwest,Regular,2023-03-31
C02400,Michael Hardy Jr.,jessicahughes@example.net,Midwest,Regular,2022-10-11
C02401,Ian Byrd,gilmoresusan@example.com,Southwest,Regular,2023-10-21
C02402,Joseph Coleman,kylecampbell@example.org,Southeast,Regular,2024-07-13
C02403,Ashley White,jacobwade@example.net,Northeast,New,2024-12-04
C02404,Scott Miller,judybruce@example.net,Midwest,New,2023-10-11
C02405,Gregory Howe,alexandra27@example.net,West,New,2023-03-09
C02406,Erik Gonzalez,david47@example.com,Southeast,Regular,2022-05-01
C02407,Donald Bell,blackkelly@example.com,Southwest,Regular,2022-10-13
C02408,Ann Martin,jasonbowman@example.com,Southeast,At-Risk,2022-08-05
C02409,Mrs. Sarah Thomas,conradcesar@example.org,Southeast,Regular,2024-06-08
C02410,Richard Curtis,kristinemiller@example.com,West,VIP,2024-04-28
C02411,Kelly Fisher,frank88@example.net,Midwest,Regular,2024-12-03
C02412,Lori Jones,wallerjamie@example.com,Southwest,VIP,2024-03-01
C02413,Timothy Cortez,briana96@example.org,Southeast,Regular,2023-05-23
C02414,Brandon Mendez,tevans@example.org,Southwest,New,2024-04-15
C02415,Maria Bernard,jamesgreen@example.org,Midwest,Regular,2022-07-21
C02416,Pamela Miller,elarson@example.org,Southwest,VIP,2022-03-10
C02417,Donna Schmidt,wheelerjennifer@example.org,Southwest,Regular,2023-05-31
C02418,Kristy Martin,olsoncrystal@example.com,Southwest,Regular,2022-12-10
C02419,Melissa Griffin,ufrank@example.org,West,VIP,2022-01-19
C02420,Ashley Porter,carrcarolyn@example.com,West,Regular,2022-05-11
C02421,Curtis Lam,theodore03@example.org,Midwest,Regular,2024-06-16
C02422,Jim Reilly,brittany59@example.org,Southeast,Regular,2024-02-06
C02423,Julie Adams,anitagraves@example.net,Southwest,At-Risk,2023-08-09
C02424,Amber Campbell,stevensonbilly@example.com,West,VIP,2024-09-16
C02425,Dennis Mann,vlee@example.com,Southeast,Regular,2023-07-26
C02426,Brendan Gonzalez,bradleytammy@example.net,Midwest,Regular,2022-07-11
C02427,Sarah Martin,cody82@example.org,Northeast,Regular,2024-09-24
C02428,Lauren Mclaughlin,william14@example.org,Southeast,New,2024-06-15
C02429,Sarah Ferguson,afitzgerald@example.net,Southeast,New,2022-05-04
C02430,Latoya Howard,stacy68@example.org,Northeast,VIP,2022-05-10
C02431,Darryl Murray,morgan20@example.org,Midwest,At-Risk,2022-04-22
C02432,David Rivera,tina14@example.org,West,Regular,2024-01-10
C02433,Justin Wilson,garnerstephen@example.org,Midwest,Regular,2024-10-17
C02434,Heidi Wallace,josephdixon@example.com,Northeast,VIP,2024-06-27
C02435,Derrick Russo,millertyler@example.net,Southwest,Regular,2023-02-11
C02436,Andrew Abbott,dmoore@example.org,Southeast,Regular,2022-05-04
C02437,Deborah Daniels,rwalker@example.com,Midwest,Regular,2024-01-23
C02438,Barbara Scott,edgarhampton@example.org,Southeast,Regular,2022-06-02
C02439,Barbara Spencer,edwin90@example.org,Southwest,VIP,2022-10-31
C02440,Mary Taylor,whitemegan@example.org,Midwest,Regular,2024-08-19
C02441,Ashley Nelson,turnermichael@example.org,West,Regular,2024-06-27
C02442,Christopher Prince,wyork@example.com,Midwest,Regular,2023-05-02
C02443,Roy Taylor,marymorris@example.org,Southwest,At-Risk,2022-05-04
C02444,James Hill,michaelblake@example.org,Midwest,Regular,2024-01-15
C02445,Caroline Myers,xperez@example.net,Southeast,Regular,2022-11-30
C02446,Audrey Nelson,melissastewart@example.org,West,VIP,2024-12-19
C02447,Kristen Hampton,john92@example.org,Midwest,Regular,2024-04-11
C02448,Christian Francis,jim93@example.com,Southwest,At-Risk,2024-05-02
C02449,John Davis,larashane@example.com,Northeast,Regular,2022-12-30
C02450,Monica Woods,reginaldmontgomery@example.com,Southwest,Regular,2022-04-23
C02451,Michael Doyle,richardsonstephen@example.net,Southeast,Regular,2022-12-09
C02452,Rebecca Hunt,dhoward@example.net,Northeast,Regular,2023-08-08
C02453,Melissa Estes,tracybutler@example.net,Northeast,Regular,2024-06-12
C02454,Robert Vincent,landrylori@example.net,Northeast,Regular,2023-12-30
C02455,Raymond Herring,ygallagher@example.com,West,At-Risk,2022-03-24
C02456,Edward Harrison,shannonlopez@example.net,West,Regular,2022-10-14
C02457,Dustin Lowery,gwendolyn14@example.net,Northeast,Regular,2023-06-24
C02458,Grace Morgan,jamieramsey@example.net,Midwest,Regular,2023-01-13
C02459,Samantha Cochran,hzamora@example.org,Southwest,At-Risk,2024-09-20
C02460,Mark Heath,phelpsamanda@example.net,Southeast,At-Risk,2022-07-16
C02461,David Diaz,wjones@example.org,Midwest,Regular,2022-06-14
C02462,Jesse Rios,stacie87@example.org,Southeast,Regular,2022-06-19
C02463,Marilyn Bowen,alexandra32@example.org,Northeast,Regular,2022-08-02
C02464,Lisa Smith,ryanhunter@example.com,Midwest,New,2022-01-31
C02465,Carla Leon,rodriguezsara@example.org,Northeast,Regular,2023-04-02
C02466,Brandon Kim,santosmindy@example.net,West,Regular,2023-03-19
C02467,Paul Bautista,aaron88@example.org,West,Regular,2023-01-15
C02468,Nicole Tucker,mariacolon@example.org,Southeast,VIP,2022-11-09
C02469,Stephen Dunlap MD,hcherry@example.com,Southeast,Regular,2022-10-14
C02470,Timothy Randolph,gamblerachel@example.net,Southwest,Regular,2023-09-23
C02471,Austin Underwood,ngreen@example.com,Northeast,Regular,2023-06-09
C02472,Angela Lewis,kylebrown@example.org,Southeast,New,2022-02-01
C02473,Melinda Novak,reyessarah@example.org,Southeast,Regular,2024-11-13
C02474,Joshua Brown,bauerstuart@example.com,Southwest,Regular,2022-08-14
C02475,Bonnie Nelson,jennifer66@example.net,West,Regular,2024-12-20
C02476,Daniel Smith,cynthia25@example.org,Southeast,Regular,2023-06-16
C02477,Carolyn Nichols,amy73@example.net,Midwest,New,2023-09-24
C02478,Brianna Harris,zfry@example.com,Southwest,Regular,2022-12-14
C02479,Jennifer Lewis,jacobsonmichael@example.org,Southwest,Regular,2024-05-08
C02480,Wayne Jones,gonzalesleah@example.com,Northeast,Regular,2024-04-26
C02481,Paula Williams,mjones@example.com,Midwest,At-Risk,2022-03-11
C02482,Caleb Taylor,nbenton@example.com,Midwest,Regular,2023-06-06
C02483,Marvin Gallegos,lowerynicholas@example.com,West,Regular,2024-01-11
C02484,Brian Herrera,keith41@example.com,Midwest,Regular,2022-03-21
C02485,Allison Gomez,dunlapdaniel@example.com,West,New,2024-12-04
C02486,Elizabeth Brooks,melinda69@example.org,Southwest,Regular,2023-07-16
C02487,James Lamb,bpayne@example.org,Southwest,Regular,2024-08-29
C02488,Katherine Clark,fergusonjennifer@example.org,Southeast,Regular,2023-06-05
C02489,Nicole Jones,jacob38@example.net,Southwest,Regular,2024-04-10
C02490,Austin Lee,jandrade@example.com,West,At-Risk,2024-09-03
C02491,Matthew Baxter,kevin93@example.org,West,Regular,2023-03-12
C02492,Juan Henry,anthony14@example.com,West,At-Risk,2023-08-08
C02493,Diana Russell,gregorypalmer@example.net,West,Regular,2024-07-25
C02494,Sonya Anderson,bellheather@example.net,Southwest,Regular,2024-05-27
C02495,Peter Walls,frederick99@example.org,Southwest,At-Risk,2022-03-25
C02496,Susan Roberts,randallsmith@example.org,Northeast,Regular,2023-06-23
C02497,Carmen Hunter,beasleyjohn@example.org,Midwest,Regular,2023-10-19
C02498,Danielle Reyes,danderson@example.org,Midwest,Regular,2024-02-21
C02499,Michael Duncan,richardbrown@example.net,Southwest,Regular,2023-02-09
C02500,Kayla Lloyd,knightlisa@example.org,Northeast,Regular,2023-01-15
C02501,Samantha Madden,andrejohnson@example.net,Midwest,Regular,2024-03-24
C02502,Michael Pitts,jennifer94@example.com,Southeast,Regular,2024-04-28
C02503,Carmen Klein,rebeccareeves@example.net,Midwest,Regular,2022-08-24
C02504,Patrick Taylor,thomas22@example.net,Southeast,VIP,2022-01-17
C02505,Kyle Snyder,tchavez@example.net,Midwest,Regular,2024-06-21
C02506,Lisa Henson,craig54@example.org,Northeast,Regular,2022-12-27
C02507,Kim Huerta,lopezstephanie@example.org,Northeast,New,2024-05-12
C02508,Stephen Murphy,heather74@example.net,Southeast,Regular,2022-12-10
C02509,Amy Mayer,kennethlopez@example.com,Southwest,Regular,2022-06-25
C02510,Brenda Sanchez,brittany51@example.org,West,Regular,2022-07-26
C02511,Larry Jarvis,yjohnson@example.org,Southwest,Regular,2023-06-04
C02512,Tony Wilson,logan75@example.net,West,Regular,2023-04-01
C02513,Daniel Hicks,sneal@example.net,Northeast,Regular,2023-09-19
